cod_mpio,municipio,enfermedad,casos_predichos,indice_vulnerabilidad,vulnerabilidad,nivel_alerta,explicacion
54344,HACARÍ,Dengue,1.3721738417450662,5.88,Medio,BAJO,Municipio en BAJO: se prevén 1.37 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.9/10).
54385,LA ESPERANZA,Dengue,1.753198672134355,6.84,Alto,MEDIO,Municipio en MEDIO: se prevén 1.75 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
54398,LA PLAYA,Dengue,1.577016704004039,6.78,Alto,MEDIO,Municipio en MEDIO: se prevén 1.58 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
54405,LOS PATIOS,Dengue,9.974437429105384,6.2,Medio,CRÍTICO,Municipio en CRÍTICO: se prevén 9.97 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad media (6.2/10).
54498,OCAÑA,Dengue,3.93412027260017,5.69,Medio,CRÍTICO,Municipio en CRÍTICO: se prevén 3.93 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad media (5.7/10).
54553,PUERTO SANTANDER,Dengue,1.6404429039572834,8.02,Alto,MEDIO,Municipio en MEDIO: se prevén 1.64 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (8.0/10).
54553,PUERTO SANTANDER,Malaria,1.9440527191031756,8.02,Alto,MEDIO,Municipio en MEDIO: se prevén 1.94 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad alta (8.0/10).
54599,RAGONVALIA,Dengue,1.379996628807378,6.15,Medio,BAJO,Municipio en BAJO: se prevén 1.38 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
54660,SALAZAR,Dengue,1.468447810635822,5.94,Medio,BAJO,Municipio en BAJO: se prevén 1.47 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.9/10).
54670,SAN CALIXTO,Dengue,1.4002757328041238,5.62,Medio,BAJO,Municipio en BAJO: se prevén 1.40 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.6/10).
54670,SAN CALIXTO,Malaria,1.5387885181109744,5.62,Medio,BAJO,Municipio en BAJO: se prevén 1.54 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.6/10).
54720,SARDINATA,Dengue,1.4136938759776982,6.01,Medio,BAJO,Municipio en BAJO: se prevén 1.41 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
54720,SARDINATA,Malaria,2.40819837340292,6.01,Medio,BAJO,Municipio en BAJO: se prevén 2.41 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
54800,TEORAMA,Dengue,1.731958517294894,6.57,Alto,MEDIO,Municipio en MEDIO: se prevén 1.73 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.6/10).
54800,TEORAMA,Malaria,1.476447118193683,6.57,Alto,MEDIO,Municipio en MEDIO: se prevén 1.48 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad alta (6.6/10).
54810,TIBÚ,Dengue,2.5962338569400787,9.49,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 2.60 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (9.5/10).
54810,TIBÚ,Malaria,30.876389525270067,9.49,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 30.88 casos de Malaria (predicción Alta) y la zona tiene vulnerabilidad alta (9.5/10).
54874,VILLA DEL ROSARIO,Dengue,6.676226506268645,6.66,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 6.68 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad alta (6.7/10).
63130,CALARCÁ,Dengue,1.4277280587595338,3.57,Bajo,BAJO,Municipio en BAJO: se prevén 1.43 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.6/10).
63190,CIRCASIA,Dengue,1.3116913343053485,3.86,Bajo,BAJO,Municipio en BAJO: se prevén 1.31 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.9/10).
63272,FILANDIA,Dengue,1.3054230606571515,4.29,Bajo,BAJO,Municipio en BAJO: se prevén 1.31 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.3/10).
63302,GÉNOVA,Dengue,1.3523889158939937,6.24,Medio,BAJO,Municipio en BAJO: se prevén 1.35 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
63401,LA TEBAIDA,Dengue,1.6139255559100771,4.53,Bajo,BAJO,Municipio en BAJO: se prevén 1.61 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.5/10).
63470,MONTENEGRO,Dengue,1.4225449947092814,3.81,Bajo,BAJO,Municipio en BAJO: se prevén 1.42 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.8/10).
63594,QUIMBAYA,Dengue,1.4678245271608632,4.22,Bajo,BAJO,Municipio en BAJO: se prevén 1.47 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.2/10).
66001,PEREIRA,Dengue,1.876094195599148,4.11,Bajo,BAJO,Municipio en BAJO: se prevén 1.88 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.1/10).
66001,PEREIRA,Malaria,1.1032887828488698,4.11,Bajo,BAJO,Municipio en BAJO: se prevén 1.10 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad baja (4.1/10).
66088,BELÉN DE UMBRÍA,Dengue,1.349931347676253,4.28,Bajo,BAJO,Municipio en BAJO: se prevén 1.35 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.3/10).
66170,DOSQUEBRADAS,Dengue,1.3918948138009108,2.53,Bajo,BAJO,Municipio en BAJO: se prevén 1.39 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (2.5/10).
66383,LA CELIA,Dengue,1.2149052951773769,5.28,Medio,BAJO,Municipio en BAJO: se prevén 1.21 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.3/10).
66400,LA VIRGINIA,Dengue,1.615428974260344,5.63,Medio,BAJO,Municipio en BAJO: se prevén 1.62 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.6/10).
66400,LA VIRGINIA,Malaria,1.3424431537530928,5.63,Medio,BAJO,Municipio en BAJO: se prevén 1.34 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.6/10).
66456,MISTRATÓ,Malaria,1.3759931024552206,5.09,Medio,BAJO,Municipio en BAJO: se prevén 1.38 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.1/10).
66572,PUEBLO RICO,Malaria,13.95434664029546,8.82,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 13.95 casos de Malaria (predicción Media) y la zona tiene vulnerabilidad alta (8.8/10).
66687,SANTUARIO,Malaria,1.1290922191105794,5.03,Medio,BAJO,Municipio en BAJO: se prevén 1.13 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.0/10).
68001,BUCARAMANGA,Dengue,6.783891298949603,3.49,Bajo,ALTO,Municipio en ALTO: se prevén 6.78 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad baja (3.5/10).
68079,BARICHARA,Dengue,1.44483301222167,5.66,Medio,BAJO,Municipio en BAJO: se prevén 1.44 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.7/10).
68081,BARRANCABERMEJA,Dengue,3.207175604408661,3.71,Bajo,MEDIO,Municipio en MEDIO: se prevén 3.21 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad baja (3.7/10).
68081,BARRANCABERMEJA,Malaria,1.1359100408465723,3.71,Bajo,BAJO,Municipio en BAJO: se prevén 1.14 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad baja (3.7/10).
68147,CAPITANEJO,Dengue,1.7164025873846571,7.46,Alto,MEDIO,Municipio en MEDIO: se prevén 1.72 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.5/10).
68190,CIMITARRA,Dengue,1.7809561242988834,5.52,Medio,BAJO,Municipio en BAJO: se prevén 1.78 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.5/10).
68190,CIMITARRA,Malaria,1.284318764922558,5.52,Medio,BAJO,Municipio en BAJO: se prevén 1.28 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.5/10).
68209,CONFINES,Dengue,1.1526696690753813,6.08,Medio,BAJO,Municipio en BAJO: se prevén 1.15 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.1/10).
68211,CONTRATACIÓN,Dengue,1.250109466022999,6.22,Medio,BAJO,Municipio en BAJO: se prevén 1.25 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
68217,COROMORO,Dengue,1.173319368496057,4.52,Bajo,BAJO,Municipio en BAJO: se prevén 1.17 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.5/10).
68229,CURITÍ,Dengue,1.544865836409162,4.35,Bajo,BAJO,Municipio en BAJO: se prevén 1.54 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.3/10).
68235,EL CARMEN DE CHUCURÍ,Dengue,1.4566069822965195,5.78,Medio,BAJO,Municipio en BAJO: se prevén 1.46 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.8/10).
68255,EL PLAYÓN,Dengue,1.4804082143026331,6.48,Alto,MEDIO,Municipio en MEDIO: se prevén 1.48 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
68276,FLORIDABLANCA,Dengue,1.9626607797981963,3.48,Bajo,MEDIO,Municipio en MEDIO: se prevén 1.96 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad baja (3.5/10).
68307,GIRÓN,Dengue,1.7391827492112726,4.65,Medio,BAJO,Municipio en BAJO: se prevén 1.74 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
68322,GUAPOTÁ,Dengue,1.3851826144636248,7.25,Alto,MEDIO,Municipio en MEDIO: se prevén 1.39 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.2/10).
68385,LANDÁZURI,Dengue,1.4871000900354376,6.03,Medio,BAJO,Municipio en BAJO: se prevén 1.49 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
68406,LEBRIJA,Dengue,1.687354078913518,4.82,Medio,BAJO,Municipio en BAJO: se prevén 1.69 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.8/10).
68418,LOS SANTOS,Dengue,1.3228165732220971,3.96,Bajo,BAJO,Municipio en BAJO: se prevén 1.32 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.0/10).
68432,MÁLAGA,Dengue,1.197465215796527,3.27,Bajo,BAJO,Municipio en BAJO: se prevén 1.20 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.3/10).
68444,MATANZA,Dengue,1.3994269600422138,6.52,Alto,MEDIO,Municipio en MEDIO: se prevén 1.40 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
68464,MOGOTES,Dengue,1.3228729917871092,4.17,Bajo,BAJO,Municipio en BAJO: se prevén 1.32 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.2/10).
68500,OIBA,Dengue,1.3536564971756189,4.79,Medio,BAJO,Municipio en BAJO: se prevén 1.35 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.8/10).
68533,PÁRAMO,Dengue,1.5766891869422883,6.76,Alto,MEDIO,Municipio en MEDIO: se prevén 1.58 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
68547,PIEDECUESTA,Dengue,1.702418316178565,3.98,Bajo,BAJO,Municipio en BAJO: se prevén 1.70 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.0/10).
68549,PINCHOTE,Dengue,1.3007823253434148,5.65,Medio,BAJO,Municipio en BAJO: se prevén 1.30 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.7/10).
68573,PUERTO PARRA,Dengue,1.4294633807015755,6.27,Medio,BAJO,Municipio en BAJO: se prevén 1.43 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.3/10).
68575,PUERTO WILCHES,Dengue,1.32375729923627,3.54,Bajo,BAJO,Municipio en BAJO: se prevén 1.32 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.5/10).
68655,SABANA DE TORRES,Dengue,2.2312845018750225,7.08,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 2.23 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (7.1/10).
68669,SAN ANDRÉS,Dengue,9.32745789897657,6.93,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 9.33 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad alta (6.9/10).
68673,SAN BENITO,Dengue,1.3341815513945106,6.1,Medio,BAJO,Municipio en BAJO: se prevén 1.33 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.1/10).
68679,SAN GIL,Dengue,1.6900115773924576,4.01,Bajo,BAJO,Municipio en BAJO: se prevén 1.69 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.0/10).
68686,SAN MIGUEL,Dengue,1.8033128364714812,7.28,Alto,MEDIO,Municipio en MEDIO: se prevén 1.80 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.3/10).
68689,SAN VICENTE DE CHUCURÍ,Dengue,1.384032561524867,4.87,Medio,BAJO,Municipio en BAJO: se prevén 1.38 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.9/10).
68720,SANTA HELENA DEL OPÓN,Dengue,1.3090315899173648,6.46,Alto,MEDIO,Municipio en MEDIO: se prevén 1.31 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
68745,SIMACOTA,Dengue,2.1250278647387697,6.02,Medio,ALTO,Municipio en ALTO: se prevén 2.13 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (6.0/10).
68755,SOCORRO,Dengue,1.5306828711544926,6.98,Alto,MEDIO,Municipio en MEDIO: se prevén 1.53 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.0/10).
68770,SUAITA,Dengue,1.3454746454004889,6.78,Alto,MEDIO,Municipio en MEDIO: se prevén 1.35 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
68780,SURATÁ,Dengue,1.4316867301715153,6.59,Alto,MEDIO,Municipio en MEDIO: se prevén 1.43 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.6/10).
68855,VALLE DE SAN JOSÉ,Dengue,1.8106031025677949,6.9,Alto,MEDIO,Municipio en MEDIO: se prevén 1.81 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.9/10).
68861,VÉLEZ,Dengue,1.427551870455746,4.07,Bajo,BAJO,Municipio en BAJO: se prevén 1.43 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.1/10).
70001,SINCELEJO,Dengue,30.23599614531692,6.0,Medio,CRÍTICO,Municipio en CRÍTICO: se prevén 30.24 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad media (6.0/10).
70001,SINCELEJO,Malaria,1.856057090794756,6.0,Medio,BAJO,Municipio en BAJO: se prevén 1.86 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
70124,CAIMITO,Dengue,1.4003229982793357,5.66,Medio,BAJO,Municipio en BAJO: se prevén 1.40 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.7/10).
70204,COLOSÓ,Dengue,1.7352871035463382,7.27,Alto,MEDIO,Municipio en MEDIO: se prevén 1.74 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.3/10).
70215,COROZAL,Dengue,5.529973394745654,5.62,Medio,CRÍTICO,Municipio en CRÍTICO: se prevén 5.53 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad media (5.6/10).
70215,COROZAL,Malaria,1.114209275602362,5.62,Medio,BAJO,Municipio en BAJO: se prevén 1.11 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (5.6/10).
70221,COVEÑAS,Dengue,2.080395488429252,6.7,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 2.08 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (6.7/10).
70221,COVEÑAS,Malaria,1.1655006613145713,6.7,Alto,MEDIO,Municipio en MEDIO: se prevén 1.17 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad alta (6.7/10).
70230,CHALÁN,Dengue,1.440322074355206,6.89,Alto,MEDIO,Municipio en MEDIO: se prevén 1.44 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.9/10).
70233,EL ROBLE,Dengue,1.29649895950718,5.92,Medio,BAJO,Municipio en BAJO: se prevén 1.30 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.9/10).
70235,GALERAS,Dengue,1.3680156874233882,4.74,Medio,BAJO,Municipio en BAJO: se prevén 1.37 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
70265,GUARANDA,Dengue,1.4597161163940435,4.67,Medio,BAJO,Municipio en BAJO: se prevén 1.46 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
70265,GUARANDA,Malaria,1.3568291335233522,4.67,Medio,BAJO,Municipio en BAJO: se prevén 1.36 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
70418,LOS PALMITOS,Dengue,2.283246287899904,6.51,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 2.28 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (6.5/10).
70429,MAJAGUAL,Dengue,1.6103766414867469,4.26,Bajo,BAJO,Municipio en BAJO: se prevén 1.61 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.3/10).
70429,MAJAGUAL,Malaria,1.1780108616617495,4.26,Bajo,BAJO,Municipio en BAJO: se prevén 1.18 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad baja (4.3/10).
70473,MORROA,Dengue,2.080018686338466,6.2,Medio,ALTO,Municipio en ALTO: se prevén 2.08 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (6.2/10).
70508,OVEJAS,Dengue,1.5199388561124647,6.2,Medio,BAJO,Municipio en BAJO: se prevén 1.52 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
70508,OVEJAS,Malaria,1.1739225001196014,6.2,Medio,BAJO,Municipio en BAJO: se prevén 1.17 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
70523,PALMITO,Dengue,1.5752579172656045,5.97,Medio,BAJO,Municipio en BAJO: se prevén 1.58 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
70523,PALMITO,Malaria,1.2684927915365454,5.97,Medio,BAJO,Municipio en BAJO: se prevén 1.27 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad media (6.0/10).
70670,SAMPUÉS,Dengue,3.078999597785685,5.72,Medio,ALTO,Municipio en ALTO: se prevén 3.08 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (5.7/10).
70678,SAN BENITO ABAD,Dengue,1.3445632682870738,4.75,Medio,BAJO,Municipio en BAJO: se prevén 1.34 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.8/10).
70702,SAN JUAN DE BETULIA,Dengue,1.480890978091309,6.76,Alto,MEDIO,Municipio en MEDIO: se prevén 1.48 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
70702,SAN JUAN DE BETULIA,Malaria,1.1316914210756788,6.76,Alto,MEDIO,Municipio en MEDIO: se prevén 1.13 casos de Malaria (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
70708,SAN MARCOS,Dengue,2.6249138942196364,5.15,Medio,ALTO,Municipio en ALTO: se prevén 2.62 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (5.2/10).
70713,SAN ONOFRE,Dengue,2.5070835880168736,4.34,Bajo,MEDIO,Municipio en MEDIO: se prevén 2.51 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad baja (4.3/10).
70717,SAN PEDRO,Dengue,1.4952784378159485,6.55,Alto,MEDIO,Municipio en MEDIO: se prevén 1.50 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
70742,SAN LUIS DE SINCÉ,Dengue,1.631113162481979,6.15,Medio,BAJO,Municipio en BAJO: se prevén 1.63 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
70820,SANTIAGO DE TOLÚ,Dengue,1.4039545672904228,4.65,Medio,BAJO,Municipio en BAJO: se prevén 1.40 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
70823,SAN JOSÉ DE TOLUVIEJO,Dengue,1.8383423296790824,6.49,Alto,MEDIO,Municipio en MEDIO: se prevén 1.84 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
73001,IBAGUÉ,Dengue,3.3628509116789616,5.39,Medio,CRÍTICO,Municipio en CRÍTICO: se prevén 3.36 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad media (5.4/10).
73026,ALVARADO,Dengue,1.5704091862257117,7.66,Alto,MEDIO,Municipio en MEDIO: se prevén 1.57 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.7/10).
73030,AMBALEMA,Dengue,1.3782594256564908,6.09,Medio,BAJO,Municipio en BAJO: se prevén 1.38 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.1/10).
73043,ANZOÁTEGUI,Dengue,1.3164741597465293,4.06,Bajo,BAJO,Municipio en BAJO: se prevén 1.32 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (4.1/10).
73055,ARMERO,Dengue,1.5343129910506343,7.74,Alto,MEDIO,Municipio en MEDIO: se prevén 1.53 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.7/10).
73067,ATACO,Dengue,1.9298194379117095,6.76,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 1.93 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (6.8/10).
73124,CAJAMARCA,Dengue,1.3290389277684893,3.69,Bajo,BAJO,Municipio en BAJO: se prevén 1.33 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad baja (3.7/10).
73148,CARMEN DE APICALÁ,Dengue,1.5995970695617734,6.45,Alto,MEDIO,Municipio en MEDIO: se prevén 1.60 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
73152,CASABIANCA,Dengue,1.4806841982112129,6.2,Medio,BAJO,Municipio en BAJO: se prevén 1.48 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
73168,CHAPARRAL,Dengue,1.8189719804981743,7.07,Alto,MEDIO,Municipio en MEDIO: se prevén 1.82 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.1/10).
73200,COELLO,Dengue,1.393025668010437,6.39,Alto,MEDIO,Municipio en MEDIO: se prevén 1.39 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.4/10).
73217,COYAIMA,Dengue,1.7868351355660872,5.49,Medio,BAJO,Municipio en BAJO: se prevén 1.79 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.5/10).
73226,CUNDAY,Dengue,1.2890384613601045,6.53,Alto,MEDIO,Municipio en MEDIO: se prevén 1.29 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
73236,DOLORES,Dengue,1.6066769380731074,5.23,Medio,BAJO,Municipio en BAJO: se prevén 1.61 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.2/10).
73268,ESPINAL,Dengue,3.410594939669541,7.67,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 3.41 casos de Dengue (predicción Alta) y la zona tiene vulnerabilidad alta (7.7/10).
73270,FALAN,Dengue,1.4665981931139016,6.78,Alto,MEDIO,Municipio en MEDIO: se prevén 1.47 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
73275,FLANDES,Dengue,1.5638207620664044,6.51,Alto,MEDIO,Municipio en MEDIO: se prevén 1.56 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.5/10).
73283,FRESNO,Dengue,1.6011891055627587,6.28,Alto,MEDIO,Municipio en MEDIO: se prevén 1.60 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.3/10).
73319,GUAMO,Dengue,1.8402442898304716,7.7,Alto,MEDIO,Municipio en MEDIO: se prevén 1.84 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.7/10).
73349,HONDA,Dengue,2.4971341793297697,6.26,Medio,ALTO,Municipio en ALTO: se prevén 2.50 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (6.3/10).
73352,ICONONZO,Dengue,1.4140711314000716,5.34,Medio,BAJO,Municipio en BAJO: se prevén 1.41 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.3/10).
73408,LÉRIDA,Dengue,1.5703871557509514,7.31,Alto,MEDIO,Municipio en MEDIO: se prevén 1.57 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.3/10).
73411,LÍBANO,Dengue,1.5632222311117432,4.95,Medio,BAJO,Municipio en BAJO: se prevén 1.56 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.0/10).
73443,SAN SEBASTIÁN DE MARIQUITA,Dengue,1.5032078112394291,7.55,Alto,MEDIO,Municipio en MEDIO: se prevén 1.50 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.5/10).
73449,MELGAR,Dengue,2.9462437993511794,6.17,Medio,ALTO,Municipio en ALTO: se prevén 2.95 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad media (6.2/10).
73483,NATAGAIMA,Dengue,1.3802427886781352,4.72,Medio,BAJO,Municipio en BAJO: se prevén 1.38 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (4.7/10).
73504,ORTEGA,Dengue,1.9155056958521717,6.88,Alto,CRÍTICO,Municipio en CRÍTICO: se prevén 1.92 casos de Dengue (predicción Media) y la zona tiene vulnerabilidad alta (6.9/10).
73520,PALOCABILDO,Dengue,1.679877391438331,6.67,Alto,MEDIO,Municipio en MEDIO: se prevén 1.68 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.7/10).
73547,PIEDRAS,Dengue,1.455637120552009,7.54,Alto,MEDIO,Municipio en MEDIO: se prevén 1.46 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (7.5/10).
73555,PLANADAS,Dengue,1.652174039376034,5.83,Medio,BAJO,Municipio en BAJO: se prevén 1.65 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (5.8/10).
73563,PRADO,Dengue,1.4136139999086597,6.76,Alto,MEDIO,Municipio en MEDIO: se prevén 1.41 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
73585,PURIFICACIÓN,Dengue,1.6507431846546252,6.2,Medio,BAJO,Municipio en BAJO: se prevén 1.65 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad media (6.2/10).
73616,RIOBLANCO,Dengue,1.665960549400206,6.76,Alto,MEDIO,Municipio en MEDIO: se prevén 1.67 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.8/10).
73624,ROVIRA,Dengue,1.8726863069841349,6.37,Alto,MEDIO,Municipio en MEDIO: se prevén 1.87 casos de Dengue (predicción Baja) y la zona tiene vulnerabilidad alta (6.4/10).
